Customer,Opportunity ID,Date,Paid minus Estimated,Stage,Status,Programme financé,Class,Amount,Estimated amount,Activity sector,City,Parent Business Account
C05983,2740,2022-11-21,0.0,Won,Won,Entrepreneurs dans la Ville,Private partnership - Patronage,10000.0,10000.0,,LYON,
C06009,2752,2022-08-02,-200000.0,Won,New,Sport,Private partnership - Patronage,100000.0,300000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",PARIS,
C06011,2758,2021-12-20,,,,,,40.0,,,CHOISY,
C06012,2759,2021-12-02,,,,,,2000.0,,,ADRESSE  NON COMMUNIQUEE,
C06013,2760,2021-11-24,,,,,,99.8,,,NEUILLY SUR SEINE,
C06014,2761,2021-11-24,,,,,,49.82,,,SAINTE GENEVIEVE DES BOIS,
C06014,5079,2022-12-13,0.0,Won,Won,,Private partnership - Event,49.9,49.9,,SAINTE GENEVIEVE DES BOIS,
C06017,2764,2021-12-01,,,,,,100.0,,,CLICHY,
C06019,4000,2022-07-04,0.0,Won,Won,,Private partnership - Event,10000.0,10000.0,,PARIS,
C06020,2767,2021-11-24,,,,,,299.4,,,ADRESSE NON COMMUNIQUEE,
C06021,2768,2021-11-24,,,,,,39.82,,,adresse on communiquée,
C06025,2774,2021-11-24,,,,,,299.72,,,PARIS,
C06029,2778,2021-12-24,,,,,,800.0,,,PARIS,
C06030,2779,2021-11-29,,,,,,50.0,,,PARIS,
C06031,2780,2021-12-08,,,,,,300.0,,,ADRESSE NON COMMUNIQUEE,
C06032,2782,2021-11-24,,,,,,299.4,,,SAINT-GERMAIN-EN-LAYE,
C06035,2785,2021-11-24,,,,,,499.0,,,PARIS,
C06036,2786,2021-11-29,,,,,,15000.0,,,BOULOGNE BILLANCOURT,
C06037,2787,2021-11-24,,,,,,149.82,,,EAUBONNE,
C06039,2789,2021-12-01,,,,,,50.0,,,PARIS,
C06043,2793,2021-11-26,,,,,,49.84,,,PARIS,
C06117,2797,2021-11-26,,,,,,99.83,,,PARIS,
C06119,2798,2021-11-26,,,,,,99.83,,,DAMPIERRE,
C06163,2804,2021-11-24,,,,,,99.82,,,ADRESSE NON COMMUNIQUEE,
C06167,2807,2021-11-24,,,,,,99.82,,,SAINT-GERMAIN-EN-LAYE,
C06169,2809,2021-11-24,,,,,,99.82,,,PARIS,
C06172,2813,2021-11-24,,,,,,49.74,,,SAINT-CLOUD,
C06175,2816,2021-12-24,,,,,,100.0,,,CERNAY LA VILLE,
C06176,2817,2021-11-24,,,,,,99.8,,,VIROFLAY,
C06178,2820,2021-12-31,,,,,,1000.0,,,PARIS,
C06178,5082,2022-12-20,0.0,Won,Won,,Private partnership - Event,1000.0,1000.0,,PARIS,
C06179,2822,2021-11-24,0.0,Won,Won,Non fléché,Private partnership - Patronage,49.74,49.74,,PARIS,
C06184,2832,2021-12-24,,,,,,200.0,,,SAINT-MARTIN-EN-HAUT,
C06185,2833,2021-12-24,,,,,,1000.0,,,SARREBOURG,
C06187,2835,2021-12-02,,,,,,100.0,,,LYON,
C06191,2839,2021-12-03,0.0,Won,Won,L dans la Ville,Public partnership,3000.0,3000.0,"PUBLIC SECTOR - Local authorities, Regions, Municipalities",BOBIGNY,
C06191,3552,2022-08-26,0.0,Won,Won,Job dans la Ville,Public partnership,2500.0,2500.0,"PUBLIC SECTOR - Local authorities, Regions, Municipalities",BOBIGNY,
C06191,4530,2023-09-21,,,,,,5000.0,,"PUBLIC SECTOR - Local authorities, Regions, Municipalities",BOBIGNY,
C06191,5376,2023-04-14,,,,,,14000.0,,"PUBLIC SECTOR - Local authorities, Regions, Municipalities",BOBIGNY,
C06197,2846,2021-12-13,,,,,,100.0,,,ECULLY,
C06202,2851,2021-12-24,,,,,,1000.0,,,LYON,
C06202,4860,2022-11-22,,,,,,1000.0,,,LYON,
C06203,2852,2021-12-08,,,,,,500.0,,,GENAS,
C06205,2856,2021-12-22,,,,,,5000.0,,,PARIS Cedex 08,
C06205,4817,2023-01-16,,,,,,5000.0,,,PARIS Cedex 08,
C06208,2859,2021-12-07,,,,,,150.0,,,LYON,
C06208,4997,2023-01-09,,,,,,100.0,,,LYON,
C06212,2861,2021-12-17,,,,,,500.0,,,ADRESSE NON COMMUNIQUEE,
C06217,2865,2021-12-27,,,,,,100.0,,,COLLONGES AU MONT D'OR,
C06220,2868,2021-12-10,,,,,,200.0,,,BRON,
C06223,2871,2022-01-19,,,,,,200.0,,,PARIS,
C06227,2875,2021-12-24,,,,,,1000.0,,,LYON,
C06227,4887,2022-11-22,,,,,,500.0,,,LYON,
C06247,2893,2021-12-24,,,,,,500.0,,,LIMONEST,
C06247,4847,2022-11-22,,,,,,1000.0,,,LIMONEST,
C06260,2909,2021-12-07,,,,,,200.0,,,SAINT BONNET DE MURE,
C06284,2930,2021-11-24,,,,,,50.0,,,PARIS,
C06285,2941,2021-11-29,0.0,Won,Won,,Private partnership - Event,4000.0,4000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",Paris,
C06286,2942,2021-11-04,0.0,Won,Won,,Private partnership - Event,4000.0,4000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",Paris,
C06287,2943,2021-11-26,0.0,Won,Won,,Private partnership - Event,4000.0,4000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",Paris,
C06287,5413,2023-07-12,0.0,Won,Won,,Private partnership - Event,4000.0,4000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",Paris,
C06289,2945,2022-03-31,0.0,Won,Won,,Private partnership - Event,4000.0,4000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",Paris,
C06290,2946,2021-11-09,0.0,Won,Won,,Private partnership - Event,4000.0,4000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",Paris,
C06292,2938,2022-12-23,0.0,Won,Won,,Private partnership - Event,4000.0,4000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",Paris,
C06292,3926,2022-05-18,0.0,Won,Won,,Private partnership - Apprenticeship tax,2830.0,2830.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",Paris,
C06293,2949,2021-12-13,0.0,Won,Won,,Private partnership - Event,4000.0,4000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",PARIS,
C06293,5420,2023-05-15,0.0,Won,Won,,Private partnership - Event,4000.0,4000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",PARIS,
C06294,2948,2022-07-15,0.0,Won,Won,,Private partnership - Event,4000.0,4000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",Paris,
C06298,2952,2021-12-02,,,,,,1500.0,,"BUSINESS ADMINISTRATION - Consulting, Audit, Accounting",PARIS,
C06299,2953,2021-12-02,0.0,Won,Won,Non fléché,Private partnership - Patronage,1000.0,1000.0,,PARIS,
C06299,5010,2022-12-09,,,,,,1000.0,,,PARIS,
C06300,2954,2021-12-06,0.0,Won,Won,,Private partnership - Patronage,1000.0,1000.0,"BUSINESS ADMINISTRATION - Consulting, Audit, Accounting",NEUILLY SUR SEINE,
C06301,2955,2021-12-24,0.0,Won,Won,Non fléché,Private partnership - Patronage,100.0,100.0,,PARIS,
C06301,4008,2022-08-11,,,,,,100.0,,,PARIS,
C06301,4996,2023-01-09,,,,,,100.0,,,PARIS,
C06302,2956,2021-12-24,0.0,Won,Won,Non fléché,Private partnership - Patronage,300.0,300.0,,PARIS,
C06305,2959,2021-12-24,0.0,Won,Won,Non fléché,Private partnership - Patronage,150.0,150.0,,PARIS,
C06305,4938,2022-11-30,,,,,,150.0,,,PARIS,
C06306,2960,2021-12-24,0.0,Won,Won,Non fléché,Private partnership - Patronage,800.0,800.0,,SAINT-CLOUD,
C06306,5006,2022-12-26,,,,,,900.0,,,SAINT-CLOUD,
C06310,3412,2021-11-12,,,,,,20.0,,,,
C06361,2964,2021-12-24,0.0,Won,Won,Non fléché,Private partnership - Patronage,500.0,500.0,,NEUILLY SUR SEINE,
C06361,3798,2022-05-06,,,,,,500.0,,,NEUILLY SUR SEINE,
C06361,4995,2023-01-09,,,,,,150.0,,,NEUILLY SUR SEINE,
C06362,2965,2021-12-24,0.0,Won,Won,Non fléché,Private partnership - Patronage,250.0,250.0,,LOUVECIENNES,
C06362,4993,2023-01-09,,,,,,250.0,,,LOUVECIENNES,
C06363,2967,2021-12-24,0.0,Won,Won,Non fléché,Private partnership - Patronage,180.0,180.0,,LEVALLOIS PERRET,
C06368,2968,2021-12-24,0.0,Won,Won,Non fléché,Private partnership - Patronage,500.0,500.0,,LYON,
C06389,2971,2021-10-19,0.0,Won,Won,,Private partnership - Event,6000.0,6000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",LILLE,
C06389,3783,2022-10-27,0.0,Won,Won,,Private partnership - Event,5000.0,5000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",LILLE,
C06389,4619,2022-08-29,5000.0,Won,Won,,Private partnership - Event,10000.0,5000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",LILLE,
C06389,5633,2023-05-26,0.0,Won,Won,,Private partnership - Event,6000.0,6000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",LILLE,
C06507,2976,2021-12-10,0.0,Won,Won,Non fléché,Private partnership - Patronage,10000.0,10000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",PARIS,
C06507,3648,2022-03-28,0.0,Won,Won,Sport,Private partnership - Patronage,15000.0,15000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",PARIS,
C06507,4504,2023-10-10,,,,,,5000.0,,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",PARIS,
C06508,2977,2021-12-24,0.0,Won,Won,Non fléché,Private partnership - Patronage,50.0,50.0,,ECULLY,
C06508,5002,2023-01-09,,,,,,50.0,,,ECULLY,
C06509,2978,2021-12-24,0.0,Won,Won,Non fléché,Private partnership - Patronage,100.0,100.0,,NEUILLY SUR SEINE,
C06509,3846,2022-05-13,,,,,,700.0,,,NEUILLY SUR SEINE,
C06510,2979,2021-12-24,0.0,Won,Won,Non fléché,Private partnership - Patronage,30.0,30.0,,PARIS,
C06512,2983,2021-11-23,,,,,,168.0,,,Paris,
C06513,2986,2021-12-14,,,,,,300.0,,,LA MADELEINE,
C06514,2988,2021-12-14,,,,,,1000.0,,,VILLENEUVE D'ASCQ,
C06532,4982,2022-12-09,100.0,Won,Won,Non fléché,Private partnership - Patronage,200.0,100.0,,LESTREM,
C06534,3581,2022-05-12,0.0,Won,Won,,Private partnership - Event,6000.0,6000.0,,ADRESSE NON COMMUNIUQEE,
C06534,3749,2022-04-25,0.0,Won,Won,,Private partnership - Apprenticeship tax,145.35,145.35,,ADRESSE NON COMMUNIUQEE,
C06534,4621,2022-10-26,0.0,Won,Won,Non fléché,Private partnership - Patronage,1000.0,1000.0,,ADRESSE NON COMMUNIUQEE,
C06534,5737,2023-06-09,0.0,Won,Won,Non fléché,Private partnership - Patronage,2500.0,2500.0,,ADRESSE NON COMMUNIUQEE,
C06543,3008,2021-12-24,0.0,Won,Won,Non fléché,Private partnership - Patronage,100.0,100.0,,PARIS,
C06543,4976,2022-12-26,,,,,,100.0,,,PARIS,
C06544,3009,2021-12-24,0.0,Won,Won,Non fléché,Private partnership - Patronage,200.0,200.0,,PARIS,
C06545,3010,2021-12-24,0.0,Won,Won,Non fléché,Private partnership - Patronage,1400.0,1400.0,,OULLINS,
C06550,4981,2022-12-26,0.0,Won,Won,Non fléché,Private partnership - Patronage,500.0,500.0,,WASQUEHAL,
C06551,3018,2021-12-15,,,,,,50.0,,,LEERS,
C06553,3020,2022-05-25,-5000.0,Won,Won,Job dans la Ville,Private partnership - Patronage,8000.0,13000.0,,MARCQ EN BAROEUL,
C06553,3020,2022-10-21,-8000.0,Won,Won,Job dans la Ville,Private partnership - Patronage,5000.0,13000.0,,MARCQ EN BAROEUL,
C06560,5155,2022-12-20,,,,,,200.0,,,PARIS,
C06563,3032,2022-11-18,0.0,Won,Won,,Public partnership,50000.0,50000.0,ARCHITECTURE - LANDSCAPE - URBAN PLANNING,ADRESSE NON COMMUNIQUEE,
C06702,4886,2022-11-22,,,,,,250.0,,,LYON,
C06704,3036,2022-01-19,0.0,Won,Won,Non fléché,Private partnership - Patronage,350.0,350.0,,PARIS,
C06704,4321,2022-08-11,,,,,,350.0,,,PARIS,
C06704,5003,2023-01-09,0.0,Won,Won,,Private partnership - Event,100.0,100.0,,PARIS,
C06705,3037,2022-01-19,0.0,Won,Won,Non fléché,Private partnership - Patronage,250.0,250.0,,NEUILLY SUR SEINE,
C06705,5126,2023-01-09,,,,,,400.0,,,NEUILLY SUR SEINE,
C06706,3038,2022-01-19,0.0,Won,Won,Non fléché,Private partnership - Patronage,100.0,100.0,,CEYZERIEU,
C06708,3039,2022-01-19,0.0,Won,Won,Non fléché,Private partnership - Patronage,80.0,80.0,,MALAKOFF,
C06709,3040,2022-01-19,0.0,Won,Won,Non fléché,Private partnership - Patronage,100.0,100.0,,PARIS,
C06709,5263,2023-01-09,,,,,,50.0,,,PARIS,
C06710,3041,2022-01-19,0.0,Won,Won,Non fléché,Private partnership - Patronage,50.0,50.0,,PARIS,
C06710,5122,2023-01-09,,,,,,50.0,,,PARIS,
C06711,3042,2021-12-15,0.0,Won,Won,Non fléché,Private partnership - Patronage,350.0,350.0,,MOUANS-SARTOUX,
C06717,5008,2022-12-09,,,,,,700.0,,,PARIS,
C06726,5125,2023-01-09,,,,,,120.0,,,CHAMBERY,
C06733,3058,2022-09-29,-4000.0,Won,New,Séjours et Camps,Private partnership - Patronage,4000.0,8000.0,"INDUSTRIES - Fashion, Textiles, Leather, Clothing",74370,
C06758,3281,2022-07-21,0.0,Won,Won,Non fléché,Private partnership - Patronage,9510.74,9510.74,INDUSTRIES - Chemical industry,ADRESSE NON COMMUNIQUEE,
C06758,4003,2022-05-24,0.0,Won,Won,,Private partnership - Apprenticeship tax,3962.0,3962.0,INDUSTRIES - Chemical industry,ADRESSE NON COMMUNIQUEE,
C06758,4004,2022-05-24,0.0,Won,Won,,Private partnership - Apprenticeship tax,491.0,491.0,INDUSTRIES - Chemical industry,ADRESSE NON COMMUNIQUEE,
C06758,4036,2022-05-25,0.0,Won,Won,,Private partnership - Apprenticeship tax,1191.0,1191.0,INDUSTRIES - Chemical industry,ADRESSE NON COMMUNIQUEE,
C06758,4055,2022-05-26,0.0,Won,Won,,Private partnership - Apprenticeship tax,2217.56,2217.56,INDUSTRIES - Chemical industry,ADRESSE NON COMMUNIQUEE,
C06761,2421,2021-10-20,-600000.0,Won,New,Job dans la Ville,Private partnership - Patronage,300000.0,900000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",PARIS CEDEX 18,C00640
C06761,2421,2022-10-26,-600000.0,Won,New,Job dans la Ville,Private partnership - Patronage,300000.0,900000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",PARIS CEDEX 18,C00640
C06761,5004,2022-12-19,0.0,Won,Won,,Private partnership - Event,10000.0,10000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",PARIS CEDEX 18,C00640
C06765,3241,2021-12-21,0.0,Won,Won,Non fléché,Private partnership - Patronage,3000.0,3000.0,INDUSTRIES - Electronics,PONT-EVEQUE,
C06772,3063,2022-01-19,0.0,Won,Won,Non fléché,Private partnership - Patronage,2000.0,2000.0,,SAINT DIDIER AU MONT D'OR,
C06773,3064,2022-01-19,0.0,Won,Won,Non fléché,Private partnership - Patronage,604.0,604.0,,LYON,
C06773,5120,2023-01-25,,,,,,504.0,,,LYON,
C06774,3065,2022-01-19,0.0,Won,Won,Non fléché,Private partnership - Patronage,250.0,250.0,,SAINT CAST LE GUILDO,
C06774,5128,2023-01-09,,,,,,300.0,,,SAINT CAST LE GUILDO,
C06775,3066,2022-01-19,0.0,Won,Won,Non fléché,Private partnership - Patronage,100.0,100.0,,PARIS,
C06775,5130,2023-01-09,,,,,,100.0,,,PARIS,
C06776,3067,2022-01-19,0.0,Won,Won,Non fléché,Private partnership - Patronage,500.0,500.0,,PARIS,
C06776,5123,2023-01-09,,,,,,500.0,,,PARIS,
C06777,3068,2022-01-19,0.0,Won,Won,Non fléché,Private partnership - Patronage,50.0,50.0,,BORDEAUX,
C06778,3069,2022-01-19,0.0,Won,Won,Non fléché,Private partnership - Patronage,500.0,500.0,,LYON,
C06778,5131,2023-01-09,,,,,,500.0,,,LYON,
C06779,3070,2022-01-19,0.0,Won,Won,Non fléché,Private partnership - Patronage,100.0,100.0,,LYON,
C06779,5121,2023-01-25,,,,,,100.0,,,LYON,
C06780,3071,2022-01-19,0.0,Won,Won,Non fléché,Private partnership - Patronage,600.0,600.0,,PARIS,
C06780,5127,2023-01-09,,,,,,650.0,,,PARIS,
C06781,3073,2022-01-19,0.0,Won,Won,Non fléché,Private partnership - Patronage,1500.0,1500.0,,LA CELLE SAINT CLOUD,
C06781,5156,2022-12-16,,,,,,1500.0,,,LA CELLE SAINT CLOUD,
C06782,3074,2022-01-19,0.0,Won,Won,Non fléché,Private partnership - Patronage,1000.0,1000.0,,PARIS,
C06782,4998,2023-01-09,,,,,,1000.0,,,PARIS,
C06783,3075,2022-01-19,0.0,Won,Won,Non fléché,Private partnership - Patronage,200.0,200.0,,PARIS,
C06784,3076,2022-01-19,0.0,Won,Won,Non fléché,Private partnership - Patronage,60.0,60.0,,JARRIE,
C06785,3077,2021-12-31,0.0,Won,Won,Non fléché,Private partnership - Patronage,300.0,300.0,,CHATOU,
C06913,3097,2021-09-23,,,,,,10000.0,,"HEALTH - SOCIAL - Social, Associations, Foundations",LYON,
C06914,3099,2021-10-29,0.0,Won,Won,Non fléché,Private partnership - Patronage,2200.0,2200.0,"HEALTH - SOCIAL - Social, Associations, Foundations",PARIS,C00262
C06914,3429,2022-04-04,-100000.0,Won,New,Entrepreneurs dans la Ville,Private partnership - Patronage,50000.0,150000.0,"HEALTH - SOCIAL - Social, Associations, Foundations",PARIS,C00262
C06914,3429,2023-06-16,-100000.0,Won,New,Entrepreneurs dans la Ville,Private partnership - Patronage,50000.0,150000.0,"HEALTH - SOCIAL - Social, Associations, Foundations",PARIS,C00262
C06923,3102,2021-12-20,0.0,Won,Won,Non fléché,Private partnership - Patronage,350.0,350.0,EDUCATION - RESEARCH - Education,LILLE Cedex,
C06924,3103,2021-12-28,0.0,Won,Won,Non fléché,Private partnership - Patronage,300.0,300.0,,PARIS,
C06925,3104,2021-12-30,0.0,Won,Won,Non fléché,Private partnership - Patronage,750.0,750.0,"BUSINESS ADMINISTRATION - Consulting, Audit, Accounting",PARIS,
C06926,3105,2021-10-04,0.0,Won,Won,Non fléché,Private partnership - Patronage,2000.0,2000.0,"REAL ESTATE - Architecture, Real Estate",PARIS,
C06931,3449,2022-12-15,-60000.0,Won,New,Job dans la Ville,Private partnership - Patronage,24000.0,84000.0,INDUSTRIES - Chemical industry,GENTILLY,
C06931,3449,2023-06-22,-54000.0,Won,New,Job dans la Ville,Private partnership - Patronage,30000.0,84000.0,INDUSTRIES - Chemical industry,GENTILLY,
C06931,3450,2022-05-20,-80000.0,Won,New,Job dans la Ville,Private partnership - Apprenticeship tax,40000.0,120000.0,INDUSTRIES - Chemical industry,GENTILLY,
C06931,3451,2023-01-23,10000.0,Won,New,,Private partnership - Event,40000.0,30000.0,INDUSTRIES - Chemical industry,GENTILLY,
C06931,3592,2022-12-15,0.0,Won,Won,,Private partnership - Event,6000.0,6000.0,INDUSTRIES - Chemical industry,GENTILLY,
C06935,3114,2021-12-21,0.0,Won,Won,Non fléché,Private partnership - Patronage,2500.0,2500.0,,MOUVAUX,
C06951,3115,2022-02-01,0.0,Won,Won,,Campus - Room,928.8,928.8,,Lyon,
C06951,5201,2023-02-16,0.0,Won,Won,,Campus - Room,995.5,995.5,,Lyon,
C06982,3119,2022-01-28,-50000.0,Won,Won,Séjours et Camps,Private partnership - Patronage,50000.0,100000.0,INDUSTRIES - Chemical industry,MANOSQUE,C00514
C06982,3119,2023-03-01,-50000.0,Won,Won,Séjours et Camps,Private partnership - Patronage,50000.0,100000.0,INDUSTRIES - Chemical industry,MANOSQUE,C00514
C06998,3541,2022-06-17,0.0,Won,Won,,Private partnership - Event,6000.0,6000.0,INDUSTRIES - Chemical industry,Bondoufle,
C06998,5248,2023-07-31,0.0,Won,Won,,Private partnership - Event,7000.0,7000.0,INDUSTRIES - Chemical industry,Bondoufle,
C07161,3240,2021-12-24,0.0,Won,Won,Non fléché,Private partnership - Patronage,1000.0,1000.0,"LAW - ECONOMICS - MANAGEMENT - Law, justice",LYON,
C07248,3242,2022-02-23,0.0,Won,Won,Non fléché,Private partnership - Patronage,100.0,100.0,,PARIS,
C07250,3243,2021-11-16,,,,,,100.0,,,ADRESSE NON COMMUNIQUEE,
C07252,3244,2022-02-23,0.0,Won,Won,Séjours et Camps,Private partnership - Patronage,1000.0,1000.0,,PARIS,
C07252,4826,2022-11-17,,,,,,1000.0,,,PARIS,
C07254,3245,2022-02-23,0.0,Won,Won,Non fléché,Private partnership - Patronage,1000.0,1000.0,,NEUILLY SUR SEINE,
C07254,5145,2023-01-25,,,,,,1000.0,,,NEUILLY SUR SEINE,
C07258,3249,2023-03-29,,,,,,5000.0,,"INDUSTRIES - Fashion, Textiles, Leather, Clothing",CROLLES,
C07258,4509,2023-01-24,,,,,,10000.0,,"INDUSTRIES - Fashion, Textiles, Leather, Clothing",CROLLES,
C07301,3254,2021-12-01,0.0,Won,Won,Non fléché,Private partnership - Patronage,400.0,400.0,"BUSINESS ADMINISTRATION - Consulting, Audit, Accounting",CALUIRE ET CUIRE,
C07632,4968,2023-01-21,0.0,Won,Won,,Campus - Room,680.4,680.4,,LYON,
C07697,4171,2022-06-07,9650.0,Won,Won,Job dans la Ville,Private partnership - Apprenticeship tax,19300.0,9650.0,"INDUSTRIES - Fashion, Textiles, Leather, Clothing",PARIS,
C07697,4172,2022-06-07,0.0,Won,Won,Job dans la Ville,Private partnership - Apprenticeship tax,2936.0,2936.0,"INDUSTRIES - Fashion, Textiles, Leather, Clothing",PARIS,
C07715,3284,2022-07-21,0.0,Won,Won,Non fléché,Private partnership - Patronage,9510.74,9510.74,"COMMERCE - Retail, Other retail, Crafts",CAMBRIDGE,
C07716,3287,2021-12-29,0.0,Won,Won,Non fléché,Private partnership - Patronage,17163.58,17163.58,INDUSTRIES - Chemical industry,RICEBORO,
C07716,5187,2023-04-24,,,,,,43446.65,,INDUSTRIES - Chemical industry,RICEBORO,
C07717,3288,2022-01-27,0.0,Won,Won,Non fléché,Private partnership - Patronage,2500.0,2500.0,"COMMUNICATION - Marketing, Advertising, Communication",Paris,
C07722,3292,2021-12-20,0.0,Won,Won,,Private partnership - Event,5000.0,5000.0,"TRANSPORT - Freight transport, logistics",CORBAS,C00665
C07722,3815,2022-05-30,0.0,Won,Won,,Private partnership - Event,5000.0,5000.0,"TRANSPORT - Freight transport, logistics",CORBAS,C00665
C07722,3818,2023-10-03,0.0,Won,Won,,Private partnership - Event,5000.0,5000.0,"TRANSPORT - Freight transport, logistics",CORBAS,C00665
C07722,5599,2023-10-03,0.0,Won,Won,,Private partnership - Event,5000.0,5000.0,"TRANSPORT - Freight transport, logistics",CORBAS,C00665
C07724,3293,2021-09-30,0.0,Won,Won,,Private partnership - Event,10000.0,10000.0,"TRANSPORT - Freight transport, logistics",ATHIS-MONS,C00665
C07971,3376,2022-04-11,-22960.0,Won,New,Job dans la Ville,Public partnership,9840.0,32800.0,EDUCATION - RESEARCH - Education,PARIS,
C07971,3376,2022-10-03,-19680.0,Won,New,Job dans la Ville,Public partnership,13120.0,32800.0,EDUCATION - RESEARCH - Education,PARIS,
C07987,3389,2022-03-24,0.0,Won,Won,Séjours et Camps,Private partnership - Patronage,116000.0,116000.0,INDUSTRIES - Food industry,DARDILLY,
C07987,4589,2023-04-20,,,,,,180000.0,,INDUSTRIES - Food industry,DARDILLY,
C07987,4602,2022-10-31,0.0,Won,Won,,Private partnership - Event,8000.0,8000.0,INDUSTRIES - Food industry,DARDILLY,
C08103,4827,2022-11-17,,,,,,350.0,,,BOULOGNE,
C08140,3399,2022-03-23,0.0,Won,Won,,Campus - Room,396.0,396.0,,LYON,
C08140,4756,2022-11-28,0.0,Won,Won,,Campus - Room,415.8,415.8,,LYON,
C08273,3409,2022-09-08,0.0,Won,Won,,Private partnership - Event,3000.0,3000.0,,Paris La Défense Cedex,
C08273,3694,2022-05-03,-360.0,Won,Won,,Campus - Field,360.0,720.0,,Paris La Défense Cedex,
C08273,3896,2022-08-04,0.0,Won,Won,,Private partnership - Event,10000.0,10000.0,,Paris La Défense Cedex,
C08273,5259,2023-06-20,,,,,,1620.0,,,Paris La Défense Cedex,
C08273,5417,2023-05-03,0.0,Won,Won,,Private partnership - Event,4000.0,4000.0,,Paris La Défense Cedex,
C08332,3414,2021-11-12,,,,,,20.0,,,Adresse non communiquée,
C08373,3416,2022-02-17,,,,,,100.0,,,LYON,
C08373,3418,2022-02-18,,,,,,100.0,,,LYON,
C08373,3497,2022-03-08,,,,,,80.0,,,LYON,
C08373,3636,2022-04-07,,,,,,100.0,,,LYON,
